"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",93.6294097499715
"2","critical","MC",2010,"Low",93.6294097499715
"3","non_critical","MC",2011,"Low",95.3210382513661
"4","critical","MC",2011,"Low",95.3210382513661
"5","non_critical","MC",2012,"Low",85.4223744292238
"6","critical","MC",2012,"Low",85.4223744292238
"7","non_critical","MC",2013,"Low",87.6940639269406
"8","critical","MC",2013,"Low",87.6940639269406
"9","non_critical","MC",2014,"Low",71.4269406392694
"10","critical","MC",2014,"Low",71.4269406392694
"11","non_critical","MC",2015,"Low",53.6316029143898
"12","critical","MC",2015,"Low",53.6316029143898
"13","non_critical","MC",2016,"Low",56.3470319634703
"14","critical","MC",2016,"Low",56.3470319634703
"15","non_critical","LOB",2010,"Low",89.0170110743235
"16","critical","LOB",2010,"Low",89.0170110743235
"17","non_critical","LOB",2011,"Low",89.8224043715847
"18","critical","LOB",2011,"Low",89.8224043715847
"19","non_critical","LOB",2012,"Low",76.0958904109589
"20","critical","LOB",2012,"Low",76.0958904109589
"21","non_critical","LOB",2013,"Low",83.4018264840183
"22","critical","LOB",2013,"Low",83.4018264840183
"23","non_critical","LOB",2014,"Low",56.7123287671233
"24","critical","LOB",2014,"Low",56.7123287671233
"25","non_critical","LOB",2015,"Low",36.9421675774135
"26","critical","LOB",2015,"Low",36.9421675774135
"27","non_critical","LOB",2016,"Low",41.541095890411
"28","critical","LOB",2016,"Low",41.541095890411
"29","non_critical","ROB",2010,"Low",88.6516725653613
"30","critical","ROB",2010,"Low",88.6516725653613
"31","non_critical","ROB",2011,"Low",89.3556466302368
"32","critical","ROB",2011,"Low",89.3556466302368
"33","non_critical","ROB",2012,"Low",75.7305936073059
"34","critical","ROB",2012,"Low",75.7305936073059
"35","non_critical","ROB",2013,"Low",83.1050228310502
"36","critical","ROB",2013,"Low",83.1050228310502
"37","non_critical","ROB",2014,"Low",55.1940639269406
"38","critical","ROB",2014,"Low",55.1940639269406
"39","non_critical","ROB",2015,"Low",36.0883424408015
"40","critical","ROB",2015,"Low",36.0883424408015
"41","non_critical","ROB",2016,"Low",40.6164383561644
"42","critical","ROB",2016,"Low",40.6164383561644
"43","non_critical","MC",2010,"Medium",0.799177988354835
"44","critical","MC",2010,"Medium",0.799177988354835
"45","non_critical","MC",2011,"Medium",0.52367941712204
"46","critical","MC",2011,"Medium",0.52367941712204
"47","non_critical","MC",2012,"Medium",0.21689497716895
"48","critical","MC",2012,"Medium",0.21689497716895
"49","non_critical","MC",2013,"Medium",0.21689497716895
"50","critical","MC",2013,"Medium",0.21689497716895
"51","non_critical","MC",2014,"Medium",0.308219178082192
"52","critical","MC",2014,"Medium",0.308219178082192
"53","non_critical","MC",2015,"Medium",0.295992714025501
"54","critical","MC",2015,"Medium",0.295992714025501
"55","non_critical","MC",2016,"Medium",0.719178082191781
"56","critical","MC",2016,"Medium",0.719178082191781
"57","non_critical","LOB",2010,"Medium",0.262587053316589
"58","critical","LOB",2010,"Medium",0.262587053316589
"59","non_critical","LOB",2011,"Medium",0.170765027322404
"60","critical","LOB",2011,"Medium",0.170765027322404
"61","non_critical","LOB",2012,"Medium",0.0342465753424658
"62","critical","LOB",2012,"Medium",0.0342465753424658
"63","non_critical","LOB",2013,"Medium",0.091324200913242
"64","critical","LOB",2013,"Medium",0.091324200913242
"65","non_critical","LOB",2014,"Medium",0.125570776255708
"66","critical","LOB",2014,"Medium",0.125570776255708
"67","non_critical","LOB",2015,"Medium",0.159380692167577
"68","critical","LOB",2015,"Medium",0.159380692167577
"69","non_critical","LOB",2016,"Medium",0.331050228310502
"70","critical","LOB",2016,"Medium",0.331050228310502
"71","non_critical","ROB",2010,"Medium",0.262587053316589
"72","critical","ROB",2010,"Medium",0.262587053316589
"73","non_critical","ROB",2011,"Medium",0.170765027322404
"74","critical","ROB",2011,"Medium",0.170765027322404
"75","non_critical","ROB",2012,"Medium",0.0342465753424658
"76","critical","ROB",2012,"Medium",0.0342465753424658
"77","non_critical","ROB",2013,"Medium",0.091324200913242
"78","critical","ROB",2013,"Medium",0.091324200913242
"79","non_critical","ROB",2014,"Medium",0.125570776255708
"80","critical","ROB",2014,"Medium",0.125570776255708
"81","non_critical","ROB",2015,"Medium",0.159380692167577
"82","critical","ROB",2015,"Medium",0.159380692167577
"83","non_critical","ROB",2016,"Medium",0.331050228310502
"84","critical","ROB",2016,"Medium",0.331050228310502
"85","non_critical","MC",2010,"High",0.171252426076036
"86","critical","MC",2010,"High",0.171252426076036
"87","non_critical","MC",2011,"High",0.0683060109289618
"88","critical","MC",2011,"High",0.0683060109289618
"89","non_critical","MC",2012,"High",0
"90","critical","MC",2012,"High",0
"91","non_critical","MC",2013,"High",0.0684931506849315
"92","critical","MC",2013,"High",0.0684931506849315
"93","non_critical","MC",2014,"High",0.0684931506849315
"94","critical","MC",2014,"High",0.0684931506849315
"95","non_critical","MC",2015,"High",0.0796903460837887
"96","critical","MC",2015,"High",0.0796903460837887
"97","non_critical","MC",2016,"High",0.205479452054795
"98","critical","MC",2016,"High",0.205479452054795
"99","non_critical","LOB",2010,"High",0.0685009704304144
"100","critical","LOB",2010,"High",0.0685009704304144
"101","non_critical","LOB",2011,"High",0.011384335154827
"102","critical","LOB",2011,"High",0.011384335154827
"103","non_critical","LOB",2012,"High",0
"104","critical","LOB",2012,"High",0
"105","non_critical","LOB",2013,"High",0.0342465753424658
"106","critical","LOB",2013,"High",0.0342465753424658
"107","non_critical","LOB",2014,"High",0.0228310502283105
"108","critical","LOB",2014,"High",0.0228310502283105
"109","non_critical","LOB",2015,"High",0.011384335154827
"110","critical","LOB",2015,"High",0.011384335154827
"111","non_critical","LOB",2016,"High",0.102739726027397
"112","critical","LOB",2016,"High",0.102739726027397
"113","non_critical","ROB",2010,"High",0.0685009704304144
"114","critical","ROB",2010,"High",0.0685009704304144
"115","non_critical","ROB",2011,"High",0.011384335154827
"116","critical","ROB",2011,"High",0.011384335154827
"117","non_critical","ROB",2012,"High",0
"118","critical","ROB",2012,"High",0
"119","non_critical","ROB",2013,"High",0.0342465753424658
"120","critical","ROB",2013,"High",0.0342465753424658
"121","non_critical","ROB",2014,"High",0.0228310502283105
"122","critical","ROB",2014,"High",0.0228310502283105
"123","non_critical","ROB",2015,"High",0.011384335154827
"124","critical","ROB",2015,"High",0.011384335154827
"125","non_critical","ROB",2016,"High",0.114155251141553
"126","critical","ROB",2016,"High",0.114155251141553
"127","non_critical","MC",2010,"Low.Seasonal",94.5042363178383
"128","critical","MC",2010,"Low.Seasonal",92.7595628415301
"129","non_critical","MC",2011,"Low.Seasonal",94.9225865209472
"130","critical","MC",2011,"Low.Seasonal",95.7194899817851
"131","non_critical","MC",2012,"Low.Seasonal",88.3470695970696
"132","critical","MC",2012,"Low.Seasonal",82.5136612021858
"133","non_critical","MC",2013,"Low.Seasonal",76.6254578754579
"134","critical","MC",2013,"Low.Seasonal",98.7021857923497
"135","non_critical","MC",2014,"Low.Seasonal",94.4139194139194
"136","critical","MC",2014,"Low.Seasonal",48.5655737704918
"137","non_critical","MC",2015,"Low.Seasonal",56.7850637522769
"138","critical","MC",2015,"Low.Seasonal",50.4781420765027
"139","non_critical","MC",2016,"Low.Seasonal",69.5741758241758
"140","critical","MC",2016,"Low.Seasonal",43.1921675774135
"141","non_critical","LOB",2010,"Low.Seasonal",89.5580490038928
"142","critical","LOB",2010,"Low.Seasonal",88.4790528233151
"143","non_critical","LOB",2011,"Low.Seasonal",90.7786885245902
"144","critical","LOB",2011,"Low.Seasonal",88.8661202185792
"145","non_critical","LOB",2012,"Low.Seasonal",76.0302197802198
"146","critical","LOB",2012,"Low.Seasonal",76.1612021857923
"147","non_critical","LOB",2013,"Low.Seasonal",70.0778388278388
"148","critical","LOB",2013,"Low.Seasonal",96.6530054644809
"149","non_critical","LOB",2014,"Low.Seasonal",88.1410256410256
"150","critical","LOB",2014,"Low.Seasonal",25.4553734061931
"151","non_critical","LOB",2015,"Low.Seasonal",39.799635701275
"152","critical","LOB",2015,"Low.Seasonal",34.0846994535519
"153","non_critical","LOB",2016,"Low.Seasonal",59.0888278388278
"154","critical","LOB",2016,"Low.Seasonal",24.0892531876138
"155","non_critical","ROB",2010,"Low.Seasonal",89.2374627891001
"156","critical","ROB",2010,"Low.Seasonal",88.0692167577414
"157","non_critical","ROB",2011,"Low.Seasonal",90.4143897996357
"158","critical","ROB",2011,"Low.Seasonal",88.2969034608379
"159","non_critical","ROB",2012,"Low.Seasonal",75.5952380952381
"160","critical","ROB",2012,"Low.Seasonal",75.8652094717668
"161","non_critical","ROB",2013,"Low.Seasonal",69.8031135531135
"162","critical","ROB",2013,"Low.Seasonal",96.3342440801457
"163","non_critical","ROB",2014,"Low.Seasonal",86.790293040293
"164","critical","ROB",2014,"Low.Seasonal",23.7704918032787
"165","non_critical","ROB",2015,"Low.Seasonal",38.8661202185792
"166","critical","ROB",2015,"Low.Seasonal",33.3105646630237
"167","non_critical","ROB",2016,"Low.Seasonal",58.4478021978022
"168","critical","ROB",2016,"Low.Seasonal",22.8825136612022
"169","non_critical","MC",2010,"Medium.Seasonal",1.60293107396382
"170","critical","MC",2010,"Medium.Seasonal",0
"171","non_critical","MC",2011,"Medium.Seasonal",0.819672131147541
"172","critical","MC",2011,"Medium.Seasonal",0.227686703096539
"173","non_critical","MC",2012,"Medium.Seasonal",0.389194139194139
"174","critical","MC",2012,"Medium.Seasonal",0.0455373406193078
"175","non_critical","MC",2013,"Medium.Seasonal",0.412087912087912
"176","critical","MC",2013,"Medium.Seasonal",0.0227686703096539
"177","non_critical","MC",2014,"Medium.Seasonal",0.595238095238095
"178","critical","MC",2014,"Medium.Seasonal",0.0227686703096539
"179","non_critical","MC",2015,"Medium.Seasonal",0.591985428051002
