"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",1.79244205959584
"2","critical","MC",2010,"Low",1.79244205959584
"3","non_critical","MC",2011,"Low",0.512295081967213
"4","critical","MC",2011,"Low",0.512295081967213
"5","non_critical","MC",2012,"Low",0.262557077625571
"6","critical","MC",2012,"Low",0.262557077625571
"7","non_critical","MC",2013,"Low",0.205479452054795
"8","critical","MC",2013,"Low",0.205479452054795
"9","non_critical","MC",2014,"Low",0.342465753424658
"10","critical","MC",2014,"Low",0.342465753424658
"11","non_critical","MC",2015,"Low",0.011384335154827
"12","critical","MC",2015,"Low",0.011384335154827
"13","non_critical","MC",2016,"Low",1.01598173515982
"14","critical","MC",2016,"Low",1.01598173515982
"15","non_critical","MC",2010,"Medium",1.71252426076036
"16","critical","MC",2010,"Medium",1.71252426076036
"17","non_critical","MC",2011,"Medium",0.387067395264117
"18","critical","MC",2011,"Medium",0.387067395264117
"19","non_critical","MC",2012,"Medium",0.159817351598174
"20","critical","MC",2012,"Medium",0.159817351598174
"21","non_critical","MC",2013,"Medium",0.171232876712329
"22","critical","MC",2013,"Medium",0.171232876712329
"23","non_critical","MC",2014,"Medium",0.23972602739726
"24","critical","MC",2014,"Medium",0.23972602739726
"25","non_critical","MC",2015,"Medium",0.011384335154827
"26","critical","MC",2015,"Medium",0.011384335154827
"27","non_critical","MC",2016,"Medium",1.01598173515982
"28","critical","MC",2016,"Medium",1.01598173515982
"29","non_critical","MC",2010,"High",1.64402329032995
"30","critical","MC",2010,"High",1.64402329032995
"31","non_critical","MC",2011,"High",0.364298724954463
"32","critical","MC",2011,"High",0.364298724954463
"33","non_critical","MC",2012,"High",0.0799086757990868
"34","critical","MC",2012,"High",0.0799086757990868
"35","non_critical","MC",2013,"High",0.136986301369863
"36","critical","MC",2013,"High",0.136986301369863
"37","non_critical","MC",2014,"High",0.182648401826484
"38","critical","MC",2014,"High",0.182648401826484
"39","non_critical","MC",2015,"High",0
"40","critical","MC",2015,"High",0
"41","non_critical","MC",2016,"High",1.00456621004566
"42","critical","MC",2016,"High",1.00456621004566
"43","non_critical","MC",2010,"Low.Seasonal",3.59514540874742
"44","critical","MC",2010,"Low.Seasonal",0
"45","non_critical","MC",2011,"Low.Seasonal",0.933515482695811
"46","critical","MC",2011,"Low.Seasonal",0.0910746812386157
"47","non_critical","MC",2012,"Low.Seasonal",0.480769230769231
"48","critical","MC",2012,"Low.Seasonal",0.0455373406193078
"49","non_critical","MC",2013,"Low.Seasonal",0.412087912087912
"50","critical","MC",2013,"Low.Seasonal",0
"51","non_critical","MC",2014,"Low.Seasonal",0.686813186813187
"52","critical","MC",2014,"Low.Seasonal",0
"53","non_critical","MC",2015,"Low.Seasonal",0.0227686703096539
"54","critical","MC",2015,"Low.Seasonal",0
"55","non_critical","MC",2016,"Low.Seasonal",2.03754578754579
"56","critical","MC",2016,"Low.Seasonal",0
"57","non_critical","MC",2010,"Medium.Seasonal",3.43485230135104
"58","critical","MC",2010,"Medium.Seasonal",0
"59","non_critical","MC",2011,"Medium.Seasonal",0.683060109289617
"60","critical","MC",2011,"Medium.Seasonal",0.0910746812386157
"61","non_critical","MC",2012,"Medium.Seasonal",0.297619047619048
"62","critical","MC",2012,"Medium.Seasonal",0.0227686703096539
"63","non_critical","MC",2013,"Medium.Seasonal",0.343406593406593
"64","critical","MC",2013,"Medium.Seasonal",0
"65","non_critical","MC",2014,"Medium.Seasonal",0.480769230769231
"66","critical","MC",2014,"Medium.Seasonal",0
"67","non_critical","MC",2015,"Medium.Seasonal",0.0227686703096539
"68","critical","MC",2015,"Medium.Seasonal",0
"69","non_critical","MC",2016,"Medium.Seasonal",2.03754578754579
"70","critical","MC",2016,"Medium.Seasonal",0
"71","non_critical","MC",2010,"High.Seasonal",3.297458209297
"72","critical","MC",2010,"High.Seasonal",0
"73","non_critical","MC",2011,"High.Seasonal",0.63752276867031
"74","critical","MC",2011,"High.Seasonal",0.0910746812386157
"75","non_critical","MC",2012,"High.Seasonal",0.16025641025641
"76","critical","MC",2012,"High.Seasonal",0
"77","non_critical","MC",2013,"High.Seasonal",0.274725274725275
"78","critical","MC",2013,"High.Seasonal",0
"79","non_critical","MC",2014,"High.Seasonal",0.366300366300366
"80","critical","MC",2014,"High.Seasonal",0
"81","non_critical","MC",2015,"High.Seasonal",0
"82","critical","MC",2015,"High.Seasonal",0
"83","non_critical","MC",2016,"High.Seasonal",2.01465201465201
"84","critical","MC",2016,"High.Seasonal",0
