"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",35.7232560794611
"2","critical","MC",2010,"Low",35.7232560794611
"3","non_critical","MC",2011,"Low",13.8547358834244
"4","critical","MC",2011,"Low",13.8547358834244
"5","non_critical","MC",2012,"Low",23.2191780821918
"6","critical","MC",2012,"Low",23.2191780821918
"7","non_critical","MC",2013,"Low",6.44977168949772
"8","critical","MC",2013,"Low",6.44977168949772
"9","non_critical","MC",2014,"Low",9.39497716894977
"10","critical","MC",2014,"Low",9.39497716894977
"11","non_critical","MC",2015,"Low",3.58606557377049
"12","critical","MC",2015,"Low",3.58606557377049
"13","non_critical","MC",2016,"Low",22.4657534246575
"14","critical","MC",2016,"Low",22.4657534246575
"15","non_critical","LOB",2010,"Low",5.8682498002055
"16","critical","LOB",2010,"Low",5.8682498002055
"17","non_critical","LOB",2011,"Low",2.66393442622951
"18","critical","LOB",2011,"Low",2.66393442622951
"19","non_critical","LOB",2012,"Low",3.55022831050228
"20","critical","LOB",2012,"Low",3.55022831050228
"21","non_critical","LOB",2013,"Low",1.34703196347032
"22","critical","LOB",2013,"Low",1.34703196347032
"23","non_critical","LOB",2014,"Low",2.3972602739726
"24","critical","LOB",2014,"Low",2.3972602739726
"25","non_critical","LOB",2015,"Low",1.78734061930783
"26","critical","LOB",2015,"Low",1.78734061930783
"27","non_critical","LOB",2016,"Low",12.4885844748858
"28","critical","LOB",2016,"Low",12.4885844748858
"29","non_critical","ROB",2010,"Low",5.89108345701564
"30","critical","ROB",2010,"Low",5.89108345701564
"31","non_critical","ROB",2011,"Low",2.67531876138434
"32","critical","ROB",2011,"Low",2.67531876138434
"33","non_critical","ROB",2012,"Low",3.58447488584475
"34","critical","ROB",2012,"Low",3.58447488584475
"35","non_critical","ROB",2013,"Low",1.35844748858447
"36","critical","ROB",2013,"Low",1.35844748858447
"37","non_critical","ROB",2014,"Low",2.3972602739726
"38","critical","ROB",2014,"Low",2.3972602739726
"39","non_critical","ROB",2015,"Low",1.81010928961749
"40","critical","ROB",2015,"Low",1.81010928961749
"41","non_critical","ROB",2016,"Low",12.5456621004566
"42","critical","ROB",2016,"Low",12.5456621004566
"43","non_critical","MC",2010,"Medium",7.39810480648476
"44","critical","MC",2010,"Medium",7.39810480648476
"45","non_critical","MC",2011,"Medium",3.26730418943534
"46","critical","MC",2011,"Medium",3.26730418943534
"47","non_critical","MC",2012,"Medium",4.1324200913242
"48","critical","MC",2012,"Medium",4.1324200913242
"49","non_critical","MC",2013,"Medium",1.56392694063927
"50","critical","MC",2013,"Medium",1.56392694063927
"51","non_critical","MC",2014,"Medium",2.65981735159817
"52","critical","MC",2014,"Medium",2.65981735159817
"53","non_critical","MC",2015,"Medium",1.99225865209472
"54","critical","MC",2015,"Medium",1.99225865209472
"55","non_critical","MC",2016,"Medium",14.6575342465753
"56","critical","MC",2016,"Medium",14.6575342465753
"57","non_critical","LOB",2010,"Medium",4.23564333828063
"58","critical","LOB",2010,"Medium",4.23564333828063
"59","non_critical","LOB",2011,"Medium",1.7304189435337
"60","critical","LOB",2011,"Medium",1.7304189435337
"61","non_critical","LOB",2012,"Medium",2.19178082191781
"62","critical","LOB",2012,"Medium",2.19178082191781
"63","non_critical","LOB",2013,"Medium",1.05022831050228
"64","critical","LOB",2013,"Medium",1.05022831050228
"65","non_critical","LOB",2014,"Medium",1.80365296803653
"66","critical","LOB",2014,"Medium",1.80365296803653
"67","non_critical","LOB",2015,"Medium",1.37750455373406
"68","critical","LOB",2015,"Medium",1.37750455373406
"69","non_critical","LOB",2016,"Medium",3.84703196347032
"70","critical","LOB",2016,"Medium",3.84703196347032
"71","non_critical","ROB",2010,"Medium",4.23564333828063
"72","critical","ROB",2010,"Medium",4.23564333828063
"73","non_critical","ROB",2011,"Medium",1.75318761384335
"74","critical","ROB",2011,"Medium",1.75318761384335
"75","non_critical","ROB",2012,"Medium",2.20319634703196
"76","critical","ROB",2012,"Medium",2.20319634703196
"77","non_critical","ROB",2013,"Medium",1.05022831050228
"78","critical","ROB",2013,"Medium",1.05022831050228
"79","non_critical","ROB",2014,"Medium",1.80365296803653
"80","critical","ROB",2014,"Medium",1.80365296803653
"81","non_critical","ROB",2015,"Medium",1.37750455373406
"82","critical","ROB",2015,"Medium",1.37750455373406
"83","non_critical","ROB",2016,"Medium",3.88127853881279
"84","critical","ROB",2016,"Medium",3.88127853881279
"85","non_critical","MC",2010,"High",5.52574494805343
"86","critical","MC",2010,"High",5.52574494805343
"87","non_critical","MC",2011,"High",2.41347905282332
"88","critical","MC",2011,"High",2.41347905282332
"89","non_critical","MC",2012,"High",3.37899543378995
"90","critical","MC",2012,"High",3.37899543378995
"91","non_critical","MC",2013,"High",1.25570776255708
"92","critical","MC",2013,"High",1.25570776255708
"93","non_critical","MC",2014,"High",2.29452054794521
"94","critical","MC",2014,"High",2.29452054794521
"95","non_critical","MC",2015,"High",1.70765027322404
"96","critical","MC",2015,"High",1.70765027322404
"97","non_critical","MC",2016,"High",10.7648401826484
"98","critical","MC",2016,"High",10.7648401826484
"99","non_critical","LOB",2010,"High",3.73330288845759
"100","critical","LOB",2010,"High",3.73330288845759
"101","non_critical","LOB",2011,"High",1.41165755919854
"102","critical","LOB",2011,"High",1.41165755919854
"103","non_critical","LOB",2012,"High",1.75799086757991
"104","critical","LOB",2012,"High",1.75799086757991
"105","non_critical","LOB",2013,"High",0.833333333333333
"106","critical","LOB",2013,"High",0.833333333333333
"107","non_critical","LOB",2014,"High",1.55251141552511
"108","critical","LOB",2014,"High",1.55251141552511
"109","non_critical","LOB",2015,"High",1.11566484517304
"110","critical","LOB",2015,"High",1.11566484517304
"111","non_critical","LOB",2016,"High",3.41324200913242
"112","critical","LOB",2016,"High",3.41324200913242
"113","non_critical","ROB",2010,"High",3.73330288845759
"114","critical","ROB",2010,"High",3.73330288845759
"115","non_critical","ROB",2011,"High",1.41165755919854
"116","critical","ROB",2011,"High",1.41165755919854
"117","non_critical","ROB",2012,"High",1.76940639269406
"118","critical","ROB",2012,"High",1.76940639269406
"119","non_critical","ROB",2013,"High",0.856164383561644
"120","critical","ROB",2013,"High",0.856164383561644
"121","non_critical","ROB",2014,"High",1.55251141552511
"122","critical","ROB",2014,"High",1.55251141552511
"123","non_critical","ROB",2015,"High",1.12704918032787
"124","critical","ROB",2015,"High",1.12704918032787
"125","non_critical","ROB",2016,"High",3.43607305936073
"126","critical","ROB",2016,"High",3.43607305936073
"127","non_critical","MC",2010,"Low.Seasonal",55.049232882986
"128","critical","MC",2010,"Low.Seasonal",16.5072859744991
"129","non_critical","MC",2011,"Low.Seasonal",19.5810564663024
"130","critical","MC",2011,"Low.Seasonal",8.12841530054645
"131","non_critical","MC",2012,"Low.Seasonal",27.0833333333333
"132","critical","MC",2012,"Low.Seasonal",19.3761384335155
"133","non_critical","MC",2013,"Low.Seasonal",9.08882783882784
"134","critical","MC",2013,"Low.Seasonal",3.82513661202186
"135","non_critical","MC",2014,"Low.Seasonal",17.3534798534799
"136","critical","MC",2014,"Low.Seasonal",1.4799635701275
"137","non_critical","MC",2015,"Low.Seasonal",5.16848816029144
"138","critical","MC",2015,"Low.Seasonal",2.00364298724954
"139","non_critical","MC",2016,"Low.Seasonal",42.6510989010989
"140","critical","MC",2016,"Low.Seasonal",2.39071038251366
"141","non_critical","LOB",2010,"Low.Seasonal",11.2205175177467
"142","critical","LOB",2010,"Low.Seasonal",0.546448087431694
"143","non_critical","LOB",2011,"Low.Seasonal",3.73406193078324
"144","critical","LOB",2011,"Low.Seasonal",1.59380692167577
"145","non_critical","LOB",2012,"Low.Seasonal",6.79945054945055
"146","critical","LOB",2012,"Low.Seasonal",0.318761384335155
"147","non_critical","LOB",2013,"Low.Seasonal",2.51831501831502
"148","critical","LOB",2013,"Low.Seasonal",0.182149362477231
"149","non_critical","LOB",2014,"Low.Seasonal",4.44139194139194
"150","critical","LOB",2014,"Low.Seasonal",0.364298724954463
"151","non_critical","LOB",2015,"Low.Seasonal",2.89162112932605
"152","critical","LOB",2015,"Low.Seasonal",0.683060109289617
"153","non_critical","LOB",2016,"Low.Seasonal",24.8626373626374
"154","critical","LOB",2016,"Low.Seasonal",0.182149362477231
"155","non_critical","ROB",2010,"Low.Seasonal",11.2663155484314
"156","critical","ROB",2010,"Low.Seasonal",0.546448087431694
"157","non_critical","ROB",2011,"Low.Seasonal",3.7568306010929
"158","critical","ROB",2011,"Low.Seasonal",1.59380692167577
"159","non_critical","ROB",2012,"Low.Seasonal",6.86813186813187
"160","critical","ROB",2012,"Low.Seasonal",0.318761384335155
"161","non_critical","ROB",2013,"Low.Seasonal",2.54120879120879
"162","critical","ROB",2013,"Low.Seasonal",0.182149362477231
"163","non_critical","ROB",2014,"Low.Seasonal",4.44139194139194
"164","critical","ROB",2014,"Low.Seasonal",0.364298724954463
"165","non_critical","ROB",2015,"Low.Seasonal",2.89162112932605
"166","critical","ROB",2015,"Low.Seasonal",0.728597449908925
"167","non_critical","ROB",2016,"Low.Seasonal",24.9771062271062
"168","critical","ROB",2016,"Low.Seasonal",0.182149362477231
"169","non_critical","MC",2010,"Medium.Seasonal",14.2202885275933
"170","critical","MC",2010,"Medium.Seasonal",0.614754098360656
"171","non_critical","MC",2011,"Medium.Seasonal",4.18943533697632
"172","critical","MC",2011,"Medium.Seasonal",2.34517304189435
"173","non_critical","MC",2012,"Medium.Seasonal",7.92124542124542
"174","critical","MC",2012,"Medium.Seasonal",0.364298724954463
"175","non_critical","MC",2013,"Medium.Seasonal",2.88461538461538
"176","critical","MC",2013,"Medium.Seasonal",0.250455373406193
"177","non_critical","MC",2014,"Medium.Seasonal",4.8992673992674
"178","critical","MC",2014,"Medium.Seasonal",0.432604735883424
"179","non_critical","MC",2015,"Medium.Seasonal",3.14207650273224
"180","critical","MC",2015,"Medium.Seasonal",0.842440801457195
"181","non_critical","MC",2016,"Medium.Seasonal",29.2124542124542
"182","critical","MC",2016,"Medium.Seasonal",0.182149362477231
"183","non_critical","LOB",2010,"Medium.Seasonal",8.08335241584612
"184","critical","LOB",2010,"Medium.Seasonal",0.409836065573771
"185","non_critical","LOB",2011,"Medium.Seasonal",2.70947176684882
"186","critical","LOB",2011,"Medium.Seasonal",0.751366120218579
"187","non_critical","LOB",2012,"Medium.Seasonal",4.21245421245421
"188","critical","LOB",2012,"Medium.Seasonal",0.182149362477231
"189","non_critical","LOB",2013,"Medium.Seasonal",1.99175824175824
"190","critical","LOB",2013,"Medium.Seasonal",0.11384335154827
"191","non_critical","LOB",2014,"Medium.Seasonal",3.43406593406593
"192","critical","LOB",2014,"Medium.Seasonal",0.182149362477231
"193","non_critical","LOB",2015,"Medium.Seasonal",2.18579234972678
"194","critical","LOB",2015,"Medium.Seasonal",0.569216757741348
"195","non_critical","LOB",2016,"Medium.Seasonal",7.6007326007326
"196","critical","LOB",2016,"Medium.Seasonal",0.11384335154827
"197","non_critical","ROB",2010,"Medium.Seasonal",8.08335241584612
"198","critical","ROB",2010,"Medium.Seasonal",0.409836065573771
