"","LOB","MC","ROB"
"Low_Prob_1",284.344875017162,590.351689165268,190.341221530787
"Low_Prob_2",NA,NA,NA
"Low_Prob_3",NA,NA,NA
"Low_Prob_4",NA,NA,NA
"Med_Prob_1",588.364837820534,1071.61643103549,409.122906535191
"Med_Prob_2",NA,NA,NA
"Med_Prob_3",NA,NA,NA
"Med_Prob_4",NA,NA,NA
"High_Prob_1",851.930897796858,1446.86753320055,606.325254656769
"High_Prob_2",NA,NA,NA
"High_Prob_3",NA,NA,NA
"High_Prob_4",NA,NA,NA
