"","month","water_year","position","days_per_month_low","days_per_month_medium","days_per_month_high"
"1",1,2010,"LOB",3,2,1
"2",1,2010,"MC",2,1,1
"3",1,2010,"ROB",3,3,2
"4",1,2011,"LOB",2,3,2
"5",1,2011,"MC",3,2,2
"6",1,2011,"ROB",2,2,3
"7",1,2012,"LOB",6,3,3
"8",1,2012,"MC",3,3,2
"9",1,2012,"ROB",6,5,3
"10",1,2013,"LOB",0,0,0
"11",1,2013,"MC",0,0,0
"12",1,2013,"ROB",0,0,0
"13",1,2014,"LOB",4,2,2
"14",1,2014,"MC",2,2,2
"15",1,2014,"ROB",4,3,2
"16",1,2015,"LOB",5,5,4
"17",1,2015,"MC",5,5,4
"18",1,2015,"ROB",5,5,4
"19",1,2016,"LOB",14,12,11
"20",1,2016,"MC",12,10,9
"21",1,2016,"ROB",13,12,12
"22",2,2010,"LOB",6,5,5
"23",2,2010,"MC",5,5,4
"24",2,2010,"ROB",7,5,5
"25",2,2011,"LOB",0,0,0
"26",2,2011,"MC",0,0,0
"27",2,2011,"ROB",1,0,0
"28",2,2012,"LOB",3,1,1
"29",2,2012,"MC",1,0,0
"30",2,2012,"ROB",3,2,1
"31",2,2013,"LOB",4,4,4
"32",2,2013,"MC",4,3,4
"33",2,2013,"ROB",4,4,4
"34",2,2014,"LOB",2,1,1
"35",2,2014,"MC",1,1,0
"36",2,2014,"ROB",4,1,1
"37",2,2015,"LOB",2,2,2
"38",2,2015,"MC",2,1,1
"39",2,2015,"ROB",2,2,2
"40",2,2016,"LOB",12,12,6
"41",2,2016,"MC",11,5,5
"42",2,2016,"ROB",15,11,11
"43",3,2010,"LOB",20,11,9
"44",3,2010,"MC",11,7,7
"45",3,2010,"ROB",16,22,11
"46",3,2011,"LOB",6,3,3
"47",3,2011,"MC",3,3,3
"48",3,2011,"ROB",6,4,3
"49",3,2012,"LOB",1,1,1
"50",3,2012,"MC",1,1,1
"51",3,2012,"ROB",2,1,1
"52",3,2013,"LOB",1,2,3
"53",3,2013,"MC",2,1,1
"54",3,2013,"ROB",1,2,2
"55",3,2014,"LOB",4,3,3
"56",3,2014,"MC",3,3,1
"57",3,2014,"ROB",4,4,3
"58",3,2015,"LOB",3,3,3
"59",3,2015,"MC",3,3,3
"60",3,2015,"ROB",3,3,3
"61",3,2016,"LOB",2,1,1
"62",3,2016,"MC",1,0,0
"63",3,2016,"ROB",2,1,1
"64",4,2010,"LOB",5,0,0
"65",4,2010,"MC",0,0,0
"66",4,2010,"ROB",8,0,0
"67",4,2011,"LOB",4,3,2
"68",4,2011,"MC",3,2,2
"69",4,2011,"ROB",3,4,3
"70",4,2012,"LOB",0,0,0
"71",4,2012,"MC",0,0,0
"72",4,2012,"ROB",0,0,0
"73",4,2013,"LOB",1,1,1
"74",4,2013,"MC",1,0,0
"75",4,2013,"ROB",2,1,1
"76",4,2014,"LOB",1,0,0
"77",4,2014,"MC",0,0,0
"78",4,2014,"ROB",1,1,0
"79",4,2015,"LOB",2,0,0
"80",4,2015,"MC",0,0,0
"81",4,2015,"ROB",2,2,0
"82",4,2016,"LOB",1,1,0
"83",4,2016,"MC",1,0,0
"84",4,2016,"ROB",1,1,1
"85",5,2010,"LOB",3,3,2
"86",5,2010,"MC",3,2,0
"87",5,2010,"ROB",3,2,3
"88",5,2011,"LOB",0,0,0
"89",5,2011,"MC",0,0,0
"90",5,2011,"ROB",0,0,0
"91",5,2012,"LOB",2,2,2
"92",5,2012,"MC",2,1,1
"93",5,2012,"ROB",2,2,2
"94",5,2013,"LOB",0,0,0
"95",5,2013,"MC",0,0,0
"96",5,2013,"ROB",0,0,0
"97",5,2014,"LOB",1,1,1
"98",5,2014,"MC",1,1,0
"99",5,2014,"ROB",1,2,1
"100",5,2015,"LOB",1,2,0
"101",5,2015,"MC",2,0,0
