"","month","water_year","position","days_per_month_low","days_per_month_medium","days_per_month_high"
"195",10,2011,"ROB",1,1,1
"196",10,2012,"LOB",0,0,0
"197",10,2012,"MC",1,1,0
"198",10,2012,"ROB",1,1,0
"199",10,2013,"LOB",0,0,0
"200",10,2013,"MC",0,0,0
"201",10,2013,"ROB",0,0,0
"202",10,2014,"LOB",0,0,0
"203",10,2014,"MC",0,0,0
"204",10,2014,"ROB",0,0,0
"205",10,2015,"LOB",0,0,0
"206",10,2015,"MC",0,0,0
"207",10,2015,"ROB",0,0,0
"208",10,2016,"LOB",0,0,0
"209",10,2016,"MC",1,1,0
"210",10,2016,"ROB",1,1,0
"211",11,2010,"LOB",0,0,0
"212",11,2010,"MC",2,0,0
"213",11,2010,"ROB",2,0,0
"214",11,2011,"LOB",1,1,1
"215",11,2011,"MC",3,1,1
"216",11,2011,"ROB",3,1,1
"217",11,2012,"LOB",0,0,0
"218",11,2012,"MC",2,0,0
"219",11,2012,"ROB",2,0,0
"220",11,2013,"LOB",0,0,0
"221",11,2013,"MC",2,0,0
"222",11,2013,"ROB",2,0,0
"223",11,2014,"LOB",0,0,0
"224",11,2014,"MC",2,1,0
"225",11,2014,"ROB",2,0,0
"226",11,2015,"LOB",0,0,0
"227",11,2015,"MC",0,0,0
"228",11,2015,"ROB",0,0,0
"229",11,2016,"LOB",0,0,0
"230",11,2016,"MC",3,1,0
"231",11,2016,"ROB",3,1,0
"232",12,2010,"LOB",9,9,9
"233",12,2010,"MC",13,11,9
"234",12,2010,"ROB",13,10,9
"235",12,2011,"LOB",0,0,0
"236",12,2011,"MC",2,2,0
"237",12,2011,"ROB",2,1,1
"238",12,2012,"LOB",1,1,1
"239",12,2012,"MC",5,3,1
"240",12,2012,"ROB",5,2,1
"241",12,2013,"LOB",0,0,0
"242",12,2013,"MC",1,0,0
"243",12,2013,"ROB",1,0,0
"244",12,2014,"LOB",3,3,3
"245",12,2014,"MC",8,4,3
"246",12,2014,"ROB",8,3,3
"247",12,2015,"LOB",0,0,0
"248",12,2015,"MC",3,1,0
"249",12,2015,"ROB",3,1,0
"250",12,2016,"LOB",3,3,3
"251",12,2016,"MC",7,8,3
"252",12,2016,"ROB",7,6,3
