"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",13.7915287133234
"2","critical","MC",2010,"Low",13.7915287133234
"3","non_critical","MC",2011,"Low",2.88023679417122
"4","critical","MC",2011,"Low",2.88023679417122
"5","non_critical","MC",2012,"Low",4.63470319634703
"6","critical","MC",2012,"Low",4.63470319634703
"7","non_critical","MC",2013,"Low",1.68949771689498
"8","critical","MC",2013,"Low",1.68949771689498
"9","non_critical","MC",2014,"Low",2.92237442922374
"10","critical","MC",2014,"Low",2.92237442922374
"11","non_critical","MC",2015,"Low",2.58424408014572
"12","critical","MC",2015,"Low",2.58424408014572
"13","non_critical","MC",2016,"Low",6.10730593607306
"14","critical","MC",2016,"Low",6.10730593607306
"15","non_critical","LOB",2010,"Low",14.0883662518552
"16","critical","LOB",2010,"Low",14.0883662518552
"17","non_critical","LOB",2011,"Low",2.98269581056466
"18","critical","LOB",2011,"Low",2.98269581056466
"19","non_critical","LOB",2012,"Low",4.79452054794521
"20","critical","LOB",2012,"Low",4.79452054794521
"21","non_critical","LOB",2013,"Low",1.70091324200913
"22","critical","LOB",2013,"Low",1.70091324200913
"23","non_critical","LOB",2014,"Low",2.94520547945206
"24","critical","LOB",2014,"Low",2.94520547945206
"25","non_critical","LOB",2015,"Low",2.59562841530055
"26","critical","LOB",2015,"Low",2.59562841530055
"27","non_critical","LOB",2016,"Low",6.34703196347032
"28","critical","LOB",2016,"Low",6.34703196347032
"29","non_critical","ROB",2010,"Low",2.53453590592533
"30","critical","ROB",2010,"Low",2.53453590592533
"31","non_critical","ROB",2011,"Low",0.956284153005465
"32","critical","ROB",2011,"Low",0.956284153005465
"33","non_critical","ROB",2012,"Low",0.821917808219178
"34","critical","ROB",2012,"Low",0.821917808219178
"35","non_critical","ROB",2013,"Low",0.399543378995434
"36","critical","ROB",2013,"Low",0.399543378995434
"37","non_critical","ROB",2014,"Low",0.764840182648402
"38","critical","ROB",2014,"Low",0.764840182648402
"39","non_critical","ROB",2015,"Low",0.591985428051002
"40","critical","ROB",2015,"Low",0.591985428051002
"41","non_critical","ROB",2016,"Low",1.837899543379
"42","critical","ROB",2016,"Low",1.837899543379
"43","non_critical","MC",2010,"Medium",8.22011645164973
"44","critical","MC",2010,"Medium",8.22011645164973
"45","non_critical","MC",2011,"Medium",1.98087431693989
"46","critical","MC",2011,"Medium",1.98087431693989
"47","non_critical","MC",2012,"Medium",2.44292237442922
"48","critical","MC",2012,"Medium",2.44292237442922
"49","non_critical","MC",2013,"Medium",1.17579908675799
"50","critical","MC",2013,"Medium",1.17579908675799
"51","non_critical","MC",2014,"Medium",2.04337899543379
"52","critical","MC",2014,"Medium",2.04337899543379
"53","non_critical","MC",2015,"Medium",1.63934426229508
"54","critical","MC",2015,"Medium",1.63934426229508
"55","non_critical","MC",2016,"Medium",4.1324200913242
"56","critical","MC",2016,"Medium",4.1324200913242
"57","non_critical","LOB",2010,"Medium",8.17444913802946
"58","critical","LOB",2010,"Medium",8.17444913802946
"59","non_critical","LOB",2011,"Medium",1.98087431693989
"60","critical","LOB",2011,"Medium",1.98087431693989
"61","non_critical","LOB",2012,"Medium",2.44292237442922
"62","critical","LOB",2012,"Medium",2.44292237442922
"63","non_critical","LOB",2013,"Medium",1.17579908675799
"64","critical","LOB",2013,"Medium",1.17579908675799
"65","non_critical","LOB",2014,"Medium",2.04337899543379
"66","critical","LOB",2014,"Medium",2.04337899543379
"67","non_critical","LOB",2015,"Medium",1.63934426229508
"68","critical","LOB",2015,"Medium",1.63934426229508
"69","non_critical","LOB",2016,"Medium",4.1324200913242
"70","critical","LOB",2016,"Medium",4.1324200913242
"71","non_critical","ROB",2010,"Medium",1.90661034364654
"72","critical","ROB",2010,"Medium",1.90661034364654
"73","non_critical","ROB",2011,"Medium",0.796903460837887
"74","critical","ROB",2011,"Medium",0.796903460837887
"75","non_critical","ROB",2012,"Medium",0.376712328767123
"76","critical","ROB",2012,"Medium",0.376712328767123
"77","non_critical","ROB",2013,"Medium",0.319634703196347
"78","critical","ROB",2013,"Medium",0.319634703196347
"79","non_critical","ROB",2014,"Medium",0.605022831050228
"80","critical","ROB",2014,"Medium",0.605022831050228
"81","non_critical","ROB",2015,"Medium",0.500910746812386
"82","critical","ROB",2015,"Medium",0.500910746812386
"83","non_critical","ROB",2016,"Medium",1.26712328767123
"84","critical","ROB",2016,"Medium",1.26712328767123
"85","non_critical","MC",2010,"High",5.10332229706588
"86","critical","MC",2010,"High",5.10332229706588
"87","non_critical","MC",2011,"High",1.55965391621129
"88","critical","MC",2011,"High",1.55965391621129
