"","season","position","water_year","Probability_Threshold","value"
"1","non_critical","MC",2010,"Low",3.91597214293869
"2","critical","MC",2010,"Low",3.91597214293869
"3","non_critical","MC",2011,"Low",1.82149362477231
"4","critical","MC",2011,"Low",1.82149362477231
"5","non_critical","MC",2012,"Low",1.39269406392694
"6","critical","MC",2012,"Low",1.39269406392694
"7","non_critical","MC",2013,"Low",0.844748858447489
"8","critical","MC",2013,"Low",0.844748858447489
"9","non_critical","MC",2014,"Low",1.71232876712329
"10","critical","MC",2014,"Low",1.71232876712329
"11","non_critical","MC",2015,"Low",1.35473588342441
"12","critical","MC",2015,"Low",1.35473588342441
"13","non_critical","MC",2016,"Low",3.37899543378995
"14","critical","MC",2016,"Low",3.37899543378995
"15","non_critical","LOB",2010,"Low",1.29010160977281
"16","critical","LOB",2010,"Low",1.29010160977281
"17","non_critical","LOB",2011,"Low",0.204918032786885
"18","critical","LOB",2011,"Low",0.204918032786885
"19","non_critical","LOB",2012,"Low",0.102739726027397
"20","critical","LOB",2012,"Low",0.102739726027397
"21","non_critical","LOB",2013,"Low",0.23972602739726
"22","critical","LOB",2013,"Low",0.23972602739726
"23","non_critical","LOB",2014,"Low",0.251141552511416
"24","critical","LOB",2014,"Low",0.251141552511416
"25","non_critical","LOB",2015,"Low",0.26183970856102
"26","critical","LOB",2015,"Low",0.26183970856102
"27","non_critical","LOB",2016,"Low",0.93607305936073
"28","critical","LOB",2016,"Low",0.93607305936073
"29","non_critical","ROB",2010,"Low",3.96163945655897
"30","critical","ROB",2010,"Low",3.96163945655897
"31","non_critical","ROB",2011,"Low",1.82149362477231
"32","critical","ROB",2011,"Low",1.82149362477231
"33","non_critical","ROB",2012,"Low",1.39269406392694
"34","critical","ROB",2012,"Low",1.39269406392694
"35","non_critical","ROB",2013,"Low",0.856164383561644
"36","critical","ROB",2013,"Low",0.856164383561644
"37","non_critical","ROB",2014,"Low",1.7351598173516
"38","critical","ROB",2014,"Low",1.7351598173516
